-4.056298999944517369e+00 5.905454753194836925e+00
-2.990813501118667617e+00 -8.878726151102620534e+00
-3.391185835054153941e+00 -6.099580962751095292e+00
-3.460527823264809122e+00 -2.968854913737216883e+00
-3.316027473762570565e+00 -5.340193778811990200e-01
-3.444124397431480133e+00 1.861621605723279060e+00
-3.028330193483099286e+00 4.893246471577837653e+00
-3.558784269525323118e+00 7.334894935260003024e+00
-3.064817762288026159e+00 8.540541582282124011e+00
-2.744513335389896724e+00 -7.045405704650066880e+00
-2.267745677753405964e+00 -4.449117580040073960e+00
-2.299139890290708976e+00 -3.447109151990487064e+00
-2.784463749321783865e+00 -2.155490803886988438e+00
-2.384567349092987953e+00 -7.476650154066888376e-02
-2.602092296697353646e+00 1.069775107807496184e+00
-2.421558796254452695e+00 3.132202260643353497e+00
-2.843327872076597984e+00 6.565407176312898940e+00
-1.920510181393755289e+00 -1.536055638913550681e+00
-1.516235222956137108e+00 1.500339722391466069e+00
-1.718075669236421632e+00 4.120131005470323515e+00
-1.697443017139152133e+00 6.099257124346806336e+00
-1.705054069061569422e+00 7.785285144971794580e+00
-1.842891551436641961e+00 9.108852343091946580e+00
-1.217337569082687310e+00 -9.729943672082736583e+00
-1.381663243438067568e+00 -7.945116339517814374e+00
-9.543219131744091754e-01 -6.982469043380301166e+00
-1.502908212420917877e+00 -6.014819418295612508e+00
-1.141250511480381036e+00 -4.419274792078326186e+00
-1.039101342742258183e+00 -2.476143192553836414e+00
-1.088642978157887242e+00 -9.395191152437014637e-01
-1.020263646502616695e+00 1.466812026344808118e-01
-1.351002027049938548e+00 2.531546793098028658e+00
-9.737438590130906846e-01 5.000790715912572182e+00
-7.884480936109792282e-01 -8.787258569428182398e+00
-3.768653359561344729e-01 -5.069725622102008167e+00
-3.351794607287832406e-01 -1.713572965444548402e+00
-6.124711537781646342e-01 3.306930128531172741e+00
-4.590371737756075987e-01 7.616933826580705613e+00
-6.839879346952102424e-01 8.854286229606962877e+00
-7.456126782763980998e-01 9.884558232376903675e+00
3.944309537632939566e-01 -9.410479694329270117e+00
9.009949894262803127e-02 -8.261128519930208469e+00
2.293964997094590785e-01 -7.047955915126734361e+00
-7.531616668185137087e-02 -6.069529203714646215e+00
-5.184079073841019181e-02 -3.438774765122412980e+00
0.000000000000000000e+00 0.000000000000000000e+00
-1.771226875578513216e-02 1.464729806850543881e+00
3.269060326828157059e-01 2.581396890732872151e+00
4.456266839205813568e-01 3.982790677304500093e+00
1.485988294182263303e-01 5.103915973335004352e+00
1.049400678135139486e-01 6.312019895266089975e+00
3.335150695211925864e-01 8.471662580153477506e+00
5.659197475256423360e-01 9.463510618371145711e+00
1.223224733733594860e+00 -8.071926502474283893e+00
1.088959517943566269e+00 -5.770402427036555260e+00
1.199648899172000682e+00 -2.941885332242683226e+00
8.598188543686973162e-01 -1.724274766027610539e+00
1.052237837933171605e+00 -4.443979908967730097e-01
1.279504444529289131e+00 1.309620369594245659e+00
1.236489196415783809e+00 3.190894272505730100e+00
1.905879423881822632e+00 -8.868232577303455599e+00
1.782838314691042925e+00 -6.671039852146684268e+00
1.476438268495527950e+00 -4.333295239851334912e+00
1.802449414475363554e+00 2.827763627335961871e-01
1.445445332459945220e+00 5.006253333111626347e+00
1.762860895969156516e+00 6.967426575815238721e+00
1.449722094843213682e+00 8.011324273712844501e+00
1.688657763357230834e+00 9.836162363627721561e+00
2.282335461729621429e+00 -3.436757338788686056e+00
2.242650991588774900e+00 -6.635152446593917119e-01
2.709767883507092634e+00 3.360387566277271532e+00
2.195624949449554109e+00 4.225093972830277878e+00
2.572700730851574136e+00 6.380546064004239071e+00
2.717355690414285263e+00 7.877574627194455559e+00
2.118228625243302687e+00 8.845493034180101688e+00
3.013721656826682249e+00 -9.496490088902231008e+00
3.017671438860269006e+00 -7.927863394070554293e+00
3.208402919586244906e+00 -6.692584439883171754e+00
2.747090151080676890e+00 -5.801390377162766399e+00
2.935262100138476882e+00 -4.615577783657024646e+00
2.960757460125677198e+00 -2.188461241898751908e+00
2.811689376712555699e+00 4.793713653136659758e-01
2.784928346826953671e+00 2.017423865956091689e+00
3.293767607002969555e+00 4.418158974962887342e+00
3.356775221910329066e+00 9.192125506456878981e+00
3.701349871793157220e+00 -8.725877026275021819e+00
4.033599731495394636e+00 -5.543935900647180226e+00
4.136782947892230666e+00 -4.267558537330246260e+00
3.934434627834654918e+00 -1.571321450097560302e+00
3.531228798750623454e+00 -3.656260959871051597e-01
3.849466925079719104e+00 2.126120589161168084e+00
3.980902049366381590e+00 3.181042750489655901e+00
3.610713554822412519e+00 5.373886487902822751e+00
4.084368959145381339e+00 6.547346614880463989e+00
3.756249161134988412e+00 7.534306172060034612e+00
4.815394884928126729e+00 -8.651773361481261304e+00
4.178372691759843605e+00 -7.071458723702871652e+00
4.207198156482935048e+00 -3.260531586966389561e+00
4.495480344092944947e+00 -8.322822788144890183e-03
4.547111738525051905e+00 1.265712430694780011e+00
4.733449658798171811e+00 5.778545093284579437e+00
4.269609526194887650e+00 8.739253369115942860e+00
5.461872294342118295e+00 -6.254341045902499729e+00
5.381068885691272285e+00 -2.975062480152047328e+00
4.996733083003135789e+00 -1.725488008049374855e+00
5.409085939922757547e+00 -4.361788704811093709e-01
5.472608554846271289e+00 1.725760638695348348e+00
5.476643725911767291e+00 2.824921184532428242e+00
4.981164314652469116e+00 4.675531720051143481e+00
5.207898194373106193e+00 8.365869578545730434e+00
5.940657618452144462e+00 -7.574874313612247612e+00
5.832019229770756041e+00 -4.869796635173601729e+00
5.984727729951147879e+00 -3.836951368824665032e+00
5.856884923810376620e+00 6.677798921144724176e-01
5.609399492368661200e+00 6.417898626925577332e+00
6.464767611988143869e+00 -6.260979593024005752e+00
6.774863437271189781e+00 -2.441377249414486528e+00
6.342703328189241319e+00 -1.101176055924483421e+00
6.962583306517544202e+00 2.227119494277509659e-01
6.879706795186109503e+00 1.511404550315894824e+00
6.666483541267211876e+00 2.501257235084082708e+00
6.519890889330142159e+00 3.522146897992694647e+00
6.701699850681556825e+00 5.253902251814315250e+00
6.462346346664908481e+00 7.368444317388508580e+00
7.286133207425905312e+00 -6.847710441778111168e+00
7.093327362494978416e+00 -5.405175116156916815e+00
7.310965122335293387e+00 -4.301186677370059108e+00
7.479802734254640484e+00 -1.165135574246621175e+00
7.249007753856613334e+00 4.276228527824923020e+00
7.219153428383471294e+00 6.230265429240045449e+00
7.985611352464047741e+00 -5.966208074349527379e+00
8.018712789583382516e+00 -2.761126875771946487e+00
8.059354568334931912e+00 2.118997555508279618e+00
8.268880283657686903e+00 4.323417179178923320e+00
8.034263941205235682e+00 5.439200778651590795e+00
9.000363563185906912e+00 -4.344313803500214455e+00
9.082003377056533822e+00 -2.916628229954246976e+00
8.407332868143672755e+00 -1.769374495164727890e+00
8.527649329614650497e+00 -5.521394357416742338e-01
8.558738339901992731e+00 8.620727388432225524e-01
8.751145388017370408e+00 2.941953272259366869e+00
9.645568768006743454e+00 -1.981545246540248328e+00
9.519423384476112915e+00 -8.487449697834925644e-01
9.738153437965983983e+00 5.894024734137062183e-01
9.622970447992241105e+00 2.279222234059965047e+00
